city,state,latitude,longitude,
Rulkagu,ID,62.33759,79.45112,
Ralgincuf,ND,16.16189,126.96986,
Fopmutruk,AK,-0.55115,93.49727,
Harokov,VA,13.01241,45.26751,
Izvegaz,ID,19.68585,103.48733,
Oklegjep,VT,-27.5529,77.67709,
Cuwumigi,VT,-9.78683,108.66014,
Tesumhaj,MO,-40.10483,36.21754,
Cidfihac,NH,-17.39461,65.46929,
Dojwaroce,MT,-39.26888,101.99415,
Wedmino,IN,26.18682,114.56677,
Jobwizcev,SC,46.78703,145.389,
Udeevnam,MI,86.88002,139.61884,
Jazipbi,NY,-68.58027,135.59852,
Izorimsa,FL,-21.92862,155.99014,
Wimhelun,TX,-42.95823,97.52674,
Icnuawi,OK,27.23337,156.1607,
Ledien,MD,6.36402,15.91717,
Mewisuc,FL,-62.37111,45.45763,
Leclutu,MA,-78.32045,97.35172,
Akdouri,KY,-80.24799,72.4754,
Zaludwez,ID,53.0863,160.36105,
Bavfotzas,MS,-64.118,98.12043,
Comogoh,CO,-18.57622,8.64943,
Nudvufeb,AE,-77.25278,82.49128,
Saviljil,RI,-26.95399,115.59717,
Wuvemgew,WI,31.4609,89.24054,
Gutsumec,ID,-79.29198,146.39897,
Dembotka,AR,53.47223,151.45268,
Neigmo,PA,13.60926,148.81399,
Dirfehu,NY,-55.53136,136.46009,
Potlomra,NY,-32.35937,105.44156,
Cusfidov,DC,-6.51556,26.47157,
Dakibred,WI,60.30103,179.33066,
Akaliru,VT,-59.78202,101.65062,
Kehkaruzu,AS,66.63807,120.61287,
Wamdotlu,AR,-73.42478,66.57732,
Rollefu,WI,-61.9215,1.26679,
Avesoha,GU,45.04364,157.86925,
Dascewbof,WI,67.38187,86.84253,
Esugoso,CO,-53.27227,28.29913,
Pavkoeko,IN,13.8322,67.9498,
Uboobca,MS,-17.16302,166.54054,
Tehmifho,MO,41.50216,13.22255,
Eftevpe,NJ,-76.4653,168.78765,
Ajehuzur,NY,-8.20205,91.23081,
Irubca,AP,-23.25046,143.13416,
Ojwuhes,SC,-60.64611,53.83477,
Goofusi,AP,24.59915,50.31784,
Rirboil,MP,-41.97022,66.04464,
Nerugni,MD,-11.99734,41.17309,
Setbusoc,FM,74.28389,174.93551,
Wizugse,NH,-39.70803,46.44254,
Conawot,OK,-19.57911,158.69592,
Sakcaowo,IL,-1.04631,12.71936,
Viodesuj,OK,45.86111,66.60315,
Todetjed,RI,-9.91871,6.20679,
Jircobhe,GA,12.86695,13.23454,
Ictezgad,WA,-78.67294,24.97255,
Zussajozu,PA,73.1505,67.84682,
Vatgifo,UT,-49.15891,12.64533,
Ahlufi,WV,58.67763,33.03312,
Esfamici,FL,-19.83927,133.92456,
Towubla,IN,-37.73042,6.80675,
Opuituzu,AL,49.72979,12.73788,
Hizmoctif,KS,51.05444,62.08504,
Rilifu,ID,57.16133,146.88132,
Efowakud,SC,-11.31412,42.78942,
Sidcazem,AL,-30.31151,9.9066,
Kacena,AS,39.49227,117.88031,
Wakahome,FL,-37.86688,8.46681,
Vovehuc,OK,-16.70045,160.35468,
Jojazen,MI,68.62664,144.7948,
Datanoel,SD,10.69518,36.20404,
Uffoban,ME,-60.34878,104.64214,
Sertarin,OH,-1.09522,147.15835,
Kanijdoj,ID,87.20534,140.0035,
Narheofu,AZ,-1.92924,94.52027,
Muvikul,DE,-50.43311,15.58824,
Wobusse,GU,27.58849,64.39451,
Azzuswo,GA,61.61038,67.80258,
Lifapliv,NE,-79.54567,172.83268,
Ihnesa,KY,3.01173,35.52258,
Neglopuk,CT,-36.98104,106.52085,
Ikjofo,NE,-77.87152,32.08509,
Baapji,OH,33.44965,28.68701,
Puvalu,MN,24.01464,102.48161,
Kosedza,MO,20.67339,62.83677,
Kuatojod,MS,56.58363,58.16129,
Pesiceh,MP,85.41963,74.83984,
Gircohser,VI,2.60706,33.08495,
Odsebub,NV,27.31227,26.29569,
Cosecud,AK,69.56823,84.41155,
Bousupuz,PR,-61.83498,148.62002,
Linuzdo,VI,-77.35249,78.74541,
Codoru,RI,-53.87335,59.32221,
Vuidowu,NY,22.2545,37.03046,
Hebfibij,AE,49.95116,122.93419,
Fotiob,DE,-14.63333,84.68756,
Fuvojge,IN,-44.70088,111.7623,
Ufemudos,WI,7.84213,127.66729,
Peomefe,MD,35.63903,71.12192,
Wezdohes,OK,-24.60923,120.77569,
Totazeca,MS,-28.72178,0.51488,
Abbavud,MP,23.42298,139.09536,
Fagadci,AL,36.32627,32.23622,
Cijawpec,MA,-82.68319,51.88783,
Dosnean,WV,-34.38206,2.74344,
Lobceov,IN,-28.83699,34.81863,
Henedeb,ND,-60.16259,21.91082,
Icfubut,GA,78.89981,34.74745,
Wotait,AE,82.81942,76.17059,
Ziadben,WI,64.31395,127.19264,
Evdigoz,NJ,-73.85025,145.52679,
Ivejucos,AA,-32.41998,159.22695,
Vucuaki,AL,45.25853,105.52331,
Sudjego,AR,-62.10079,79.9256,
Osusotufi,ND,-30.12167,19.53678,
Nusamu,FL,-27.68826,149.74125,
Egnahmo,OH,-83.32973,145.78478,
Purkulod,OR,-17.12561,121.82645,
Bipaviwa,CT,-77.85699,137.43306,
Idzaodi,FM,-73.48719,70.71852,
Pakfokov,NV,64.59148,89.60064,
Tidizfu,FL,-57.10914,159.14981,
Nadusam,MN,-38.48097,19.31371,
Ogaepaew,NC,-15.99485,145.43435,
Bifsapi,MA,31.23167,29.64262,
Gevetso,IL,-22.67701,153.09186,
Ibkuhwuj,AZ,26.02326,13.72048,
Buaduwew,ND,-56.08696,120.89942,
Coceli,PA,85.34826,88.97991,
Fewkoeni,PA,17.53016,14.17364,
Ebceco,NM,-79.77846,84.8532,
Ovokfe,AK,-63.64447,78.3812,
Biguruzas,NJ,-4.57092,85.81709,
Zejbocwa,TN,-13.78736,168.39693,
Wohocvos,WY,84.45896,39.21568,
Waacoir,GA,-77.46523,17.11441,
Vuzgasake,CA,-3.93601,98.64638,
Pikasub,MD,-75.23084,175.97742,
Saneos,MO,-26.67088,14.7514,
Uzgajri,WA,36.07625,117.3004,
Illool,AE,64.01155,60.36327,
Muksezbi,CA,47.53232,161.28917,
Milbumu,PA,-20.79999,135.35188,
Caburo,VI,-20.22031,71.44461,
Azketdov,WV,27.87993,60.58549,
Ucougzib,IA,33.25354,78.77844,
Vuforsu,GA,59.13348,53.02499,
Kakijubu,MI,-33.24756,56.43453,
Zuzfacvi,MT,11.05022,82.72679,
Hirohrep,OH,46.65261,118.16349,
Lovegi,NY,26.21331,7.1786,
Bazeew,MD,72.6243,48.39979,
Nuakuho,OR,14.23642,93.55402,
Heunju,SC,59.7373,0.41274,
Zennivob,KY,-57.65982,152.83312,
Bekiri,NE,-29.84365,33.44936,
Hibelzij,MA,-33.49172,3.84329,
Goffatvuh,IN,87.14285,174.50305,
Cetilmi,VT,57.863,48.16583,
Hufamte,RI,1.24304,171.5916,
Osolite,MS,43.52394,12.29881,
Fodakof,MA,-26.88774,21.09806,
Saduhuse,PA,39.55568,122.67555,
Wanoaje,VI,8.09675,3.64856,
Legmanom,AK,-77.28933,107.9075,
Tucato,WY,-59.45532,141.24527,
Ekafucsi,KY,-86.58852,61.53811,
Zejidip,UT,82.27565,111.41114,
Epohaote,ME,64.83773,151.80673,
Nolwodep,MP,-4.19129,105.9445,
Doipelaf,MH,46.80161,149.10886,
Okuzises,FM,-34.09681,57.57763,
Uduufifuf,GA,-61.45533,164.83209,
Nowotno,MS,-72.0947,70.4356,
Uhzojic,LA,-85.12855,140.75325,
Fapighe,FL,-52.92149,45.68398,
Tobokik,AR,-64.87039,108.92204,
Utgahij,RI,-46.32337,19.66112,
Votiwzu,KY,-14.01892,71.13352,
Zapcigup,IN,52.80118,121.19319,
Nojovew,AR,-82.47283,72.37801,
Agtotek,IL,72.18148,69.56166,
Ofejawola,MI,-9.44686,107.8333,
Jehposza,NC,16.61106,39.47889,
Vukosukaj,FM,-56.98473,84.07112,
Jakagzov,IN,-28.90685,94.52881,
Carwomhim,FL,2.05573,76.82191,
Agehre,CO,-66.26457,9.05083,
Oraaceile,AA,-73.98928,91.96544,
Vesgicla,AZ,5.06849,81.07754,
Javomon,ME,-9.79126,127.54002,
Irapegi,ND,76.1617,117.05486,
Tolecob,MH,32.85709,20.47733,
Ukogorvir,MO,-51.26931,34.26607,
Akoverfip,MO,63.41688,129.08777,
Wenjaga,ME,-85.10092,19.09694,
Wanfefjoz,OR,19.13733,27.62314,
Uziwilap,DC,-76.23875,116.43813,
Defwinuf,ND,-22.48989,139.82401,
Cosravcep,DC,86.6777,20.11622,
Ciprotev,IA,-56.45442,51.77046,
Kobumda,WI,-65.46991,50.35714,
Vecwapa,VA,61.32083,9.21529,
Guncamoh,MS,87.38696,164.49644,
Jasihi,WY,1.67563,149.30324,
Cogrupib,IN,37.22594,25.35969,
Azavewu,ME,-26.12414,89.80173,
Wogvuzid,AA,-66.90784,112.28075,
Bekovzew,NJ,-46.56264,97.19095,
Cuages,VI,-82.2865,106.29051,
Ospahe,WA,-22.43671,79.21377,
Hoditle,NH,52.56786,55.23544,
Evilugwur,CO,45.18136,46.1594,
Ceename,MN,-66.59276,130.26004,
Ipporci,SD,29.74871,41.5962,
Ahisejew,OH,81.4558,151.47653,
Ugiwiha,AP,75.82601,172.21883,
Ginubmo,CA,67.13419,149.87292,
Imzete,NC,88.70151,12.00302,
Hosacih,ID,43.34541,134.59787,
Hesemu,VI,-82.39132,6.68559,
Nefogja,WY,-62.11791,171.36733,
Puggubok,AZ,-43.9657,39.29345,
Avdufmo,DE,87.78248,78.57913,
Dalnutser,PR,64.30994,128.9045,
Cuzahum,FM,31.90658,49.70113,
Sufuvoli,NV,-50.15778,120.17635,
Aljaofi,ID,18.17559,169.14178,
Mesgopaf,TN,-0.1935,136.6113,
Fiwsuof,VA,65.87912,11.333,
Odougrih,TN,-65.57339,139.54559,
Pinusnu,VI,31.91161,12.03716,
Imgojam,WA,-33.53203,78.6414,
Zucohke,MO,32.65309,55.26809,
Weociges,NE,72.72814,86.875,
Zangujpig,VA,-23.59595,16.76882,
Bezsihaw,DE,-85.43475,131.54296,
Cazofo,AR,-60.15244,96.60262,
Izucde,RI,-88.73671,167.90684,
Fesamzow,WA,84.7628,49.66103,
Warowojo,TN,-55.52595,22.00567,
Vatirsi,IL,-84.15283,176.91405,
Farewov,MH,50.82891,4.20963,
Kopulmif,OH,50.186,43.70795,
Ubfedop,PR,48.40655,82.05676,
Dicegauli,NY,-16.56686,119.2811,
Huwitib,OR,-11.74119,84.4357,
Heppadji,FL,-30.89353,157.11662,
Irzasob,AE,-88.4913,172.07175,
Newlitruc,AS,-3.29762,112.84236,
Sezobeda,FL,-18.70627,97.39756,
Vedilewih,CA,-74.55123,26.98426,
Nupsoroj,FL,8.83664,86.47852,
Marhorvi,MN,9.83026,154.04706,
Diatueb,SD,83.58407,58.55297,
Ocidirfe,AR,2.00284,154.71887,
Pidafene,CT,-71.24449,114.68756,
Emhumru,NV,60.90156,74.0741,
Ibazawep,NC,-67.8395,167.85575,
Toihebu,NM,12.18512,44.15138,
Zomicuz,ID,42.3689,54.24262,
Badfiwfi,KS,-31.09157,10.90041,
Umijunef,MI,-16.5008,114.81348,
Oszomde,SC,-58.0547,113.72067,
Ecioruucu,AR,50.27462,85.34147,
Dittino,AS,-83.26319,73.41567,
Uknuun,MD,-16.92635,154.91279,
Nulnotud,MP,14.89918,55.53697,
Ziputado,AL,77.7573,169.88873,
Wentockic,LA,-55.08355,131.14975,
Gozahot,TX,82.50661,14.98618,
Mupihabu,NC,68.56592,110.08577,
Koalsuz,KY,65.95391,141.27215,
Movmevru,FM,-89.76059,21.20098,
Mizolni,ME,42.70836,50.77701,
Uboewzu,CO,-8.73417,59.40758,
Cusfofje,OH,-62.08374,93.10915,
Guplotje,PR,-6.97573,78.26433,
Wazbipus,MS,38.66485,37.3984,
Lafvipdu,ND,24.01,65.12493,
Sezebohud,TX,7.41101,59.93068,
Suudzi,AA,-56.55861,2.54342,
Afeusvor,AA,-87.89417,70.14143,
Lablarap,MH,-44.05097,36.92924,
Ofotve,SC,66.06214,165.08738,
Folcimvaw,PR,-78.97491,173.75881,
Tojubiv,VI,21.65538,53.42976,
Mubaloju,SC,-63.69263,35.18807,
Bijnanig,AR,-89.42607,89.8767,
Tipauru,WV,31.40655,176.36101,
Umupidvow,AA,-47.25458,148.89159,
Ladwusva,TN,-13.75825,135.45679,
Zabzurap,NY,27.10946,6.94133,
Nibojjot,PR,-56.69279,99.85717,
Mewaloc,OK,-18.83651,176.39873,
Rognocmed,AS,-21.95278,16.30063,
Gosetek,AZ,-81.515,79.86454,
Pocelas,IN,-56.7339,15.83368,
Taficeem,MO,-84.08806,82.45299,
Kivwekres,OH,-87.00637,170.96137,
Vepoec,IN,-43.12536,157.39608,
Akatiti,OH,-3.80987,97.04572,
Licovzo,NC,87.52983,57.23566,
Wadjiipu,NY,79.19683,105.37487,
Uvcudpos,KY,-3.62144,109.6216,
Guwiden,IA,9.58834,48.80405,
Padbihot,AZ,-23.9533,76.28848,
Upejifuk,MH,-12.99214,154.83147,
Ruvrofimu,ID,-1.45343,88.06111,
Rawbesok,IL,42.21919,87.16059,
Uhuvomuc,SC,-46.05307,62.10167,
Bavkagij,MH,-83.15541,154.4019,
Pikututid,IN,79.58387,29.91868,
Naritbe,WI,-27.31917,105.0939,
Rolinwez,MT,66.64568,98.64883,
Miszerek,NY,-15.0197,123.93441,
Osafadsev,MP,54.72788,119.35311,
Sumokdo,KS,40.57984,152.41372,
Zugjuvu,KS,24.22556,29.67356,
Itgavume,UT,33.05854,35.94807,
Elukoose,IN,42.6011,164.67042,
Wihhotiso,VT,-42.23452,8.26155,
Haddelgu,AZ,-32.38168,76.5951,
Cortowezu,GU,-12.30647,6.61712,
Soajbi,OH,-18.98191,27.55952,
Zenfeho,RI,-81.19844,14.59426,
Pitjino,MT,9.38101,98.70869,
Vivbenjek,CT,50.84639,153.63183,
Lobwesew,CO,-15.10883,94.22155,
Idsucuf,AL,8.859,57.50888,
Ekhirero,AR,72.41505,66.67859,
Tuwirul,IA,16.41633,46.95297,
Lohelalo,OK,84.90462,12.72992,
Tucuvebi,AE,-71.31719,108.6875,
Leedofiv,MT,12.95888,71.61732,
Labajfab,DC,20.10987,64.68381,
Vikkobwib,PR,68.6794,106.68804,
Rubiwi,DE,-25.79774,2.66777,
Nemulbaj,WY,-55.67828,120.77885,
Dehitwen,PR,-45.90931,145.00347,
Aneswi,OR,73.1889,43.57085,
Sogubsa,MP,76.18881,128.54542,
Meizeko,SD,22.77961,117.49888,
Hopufo,VA,14.80935,2.83686,
Helkitsef,RI,67.08329,165.90697,
Zajnene,MH,46.77839,11.42915,
Duvmefkat,VA,-29.47745,160.70584,
Vekulip,MD,59.2398,63.33603,
Newufviz,CO,28.80196,160.48136,
Dacnigul,NV,45.23611,133.69041,
Himekugam,MP,15.32584,162.48199,
Kafbowuw,CT,82.57794,143.4697,
Vamitef,ME,-43.70875,121.78019,
Izahonzom,MP,42.31094,156.41952,
Ajapiema,MS,-21.06499,26.61022,
Vonocgaj,LA,-60.90617,14.20384,
Uzlolud,RI,-28.47899,111.02691,
Kamupo,ND,47.41801,23.79562,
Mohmodrab,TX,70.34838,149.58647,
Hagmumlo,ND,15.40681,62.18216,
Buumwuk,WA,-60.59103,12.96619,
Jizjiof,AL,11.43819,93.98957,
Vijhedar,RI,-3.35494,34.5762,
Gopvacag,AS,-17.4864,103.23381,
Ikukoin,SD,-66.92093,86.02468,
Botdoclu,OR,-3.46814,161.7019,
Faslidbi,NM,80.38084,123.70497,
Bokgoor,MO,69.69683,43.28376,
Jetazet,CT,17.07602,51.2125,
Tiumloc,UT,-40.50062,71.42665,
Natesmu,IA,-39.53864,25.45122,
Wimalolu,AS,49.16002,19.89882,
Zafkeeba,NC,-51.83168,82.84884,
Pulsafzo,MN,60.38853,177.54247,
Zizvaci,MA,51.28904,66.48303,
Piwdemon,NC,-53.69054,12.11982,
Caigupam,GA,32.50343,84.35215,
Divibfu,MN,-4.05641,22.71605,
Pimehbo,ND,3.38251,0.64161,
Oluedcap,SC,-73.58983,46.27244,
Jihdoose,OK,14.51786,34.19828,
Afakopbod,FM,82.04285,20.79548,
Pieketuf,NY,-12.08856,95.68344,
Zescean,NM,55.89402,130.71379,
Lathevfet,IA,-0.22884,101.57503,
Gediaw,HI,-17.7206,100.26205,
Tupojeh,NC,-31.32727,93.19928,
Pomugim,NV,76.26172,75.41749,
Gawoud,HI,60.89647,102.76102,
Kebohjom,VT,-52.86961,109.29261,
Wiciig,KY,-69.97282,130.48722,
Dipuwpu,ME,14.75599,38.79221,
Suazose,ID,18.41263,64.28373,
Hujreskij,TN,-50.85692,139.12598,
Keniud,NE,-35.08361,98.88839,
Epcudca,CA,51.18678,52.56425,
Onzave,AP,11.2009,133.90929,
Sedzutwa,AL,70.51877,63.29628,
Etuhotvop,AA,78.95319,7.77296,
Ihmilub,SC,86.68151,144.88994,
Fofidul,NY,-0.68089,30.71345,
Nowdevaw,DE,13.18844,126.9754,
Toppapob,ID,44.96112,67.21445,
Ajlajah,DE,-49.85402,88.36645,
Wecenku,LA,-87.58252,51.88553,
Hunvitmug,WI,14.74935,60.58229,
Rujukwec,NM,7.67425,38.58898,
Nobsiso,OR,17.6956,63.00238,
Fuzruglu,UT,23.46019,83.62581,
Irivage,AR,-59.69798,112.23581,
Bedzosam,MO,-73.45577,57.54306,
Zebludug,KY,-60.79277,22.41075,
Nifwiftis,FM,-4.43236,170.20846,
Mekseplej,NJ,-59.83743,118.30385,
Rezsacez,SD,-59.92006,103.98807,
Tuujzir,WI,-13.33021,76.84052,
Memafo,CO,-63.19763,176.88084,
Iwkuca,NC,-48.46349,67.83399,
Lappomo,ND,-34.92713,30.84037,
Mehemas,ND,87.78655,29.30671,
Ceveof,GA,-24.15651,45.50122,
Orludvuv,AE,10.76647,110.85722,
Wakibar,MA,26.18,176.58156,
Rihuhusa,TN,68.3324,36.46636,
Ogkese,MO,-25.52841,14.68028,
Ficuswoc,AL,-19.03967,43.32848,
Upmeepo,AR,22.71226,42.34236,
Suwoda,MA,42.01164,81.48946,
Kuhasuv,MP,-72.02934,131.21811,
Reajfun,NE,-32.65408,46.74144,
Wecekeri,AS,-1.44667,16.51051,
Niennan,RI,58.70534,47.57825,
Dafeskak,PR,-77.88602,147.43808,
Puzcazu,WA,6.85157,1.93746,
Pazakoso,NC,59.12065,98.78688,
Imerili,KY,-57.26138,22.16781,
Risenro,CA,64.19113,106.35156,
Jawhehij,PR,-49.26044,13.92659,
Butuhe,NJ,-6.10196,13.35675,
Fasibuba,KS,-25.03162,113.50058,
Gecicuebi,AK,76.64973,150.90953,
Avewawif,CO,-86.47001,167.14619,
Lilgobjir,OR,-59.24797,14.44864,
Zucdekuru,NJ,59.52683,66.88185,
Wumapzih,DC,-50.17812,16.7535,
Ikilokim,NE,62.45343,163.91659,
Virejpik,ND,-41.71725,33.9147,
Zorsured,MN,81.03106,9.07199,
Vuhwumja,MA,41.5958,37.73476,
Cibremo,VA,-38.42535,138.38298,
Cajfoev,NY,2.53501,107.29162,
Barafje,AE,-86.53411,46.03123,
Eckatove,MA,-14.1228,20.06525,
Amfehup,VI,-7.05311,155.23081,
Suzbodni,NV,-11.41975,132.46522,
Jarrudo,AK,-44.32866,173.13799,
Ritkilew,GU,49.64302,68.9473,
Viwovwe,WI,85.20677,7.02161,
Iwcevo,SC,82.95697,146.1178,
Kasiteha,NY,-61.23429,14.87619,
Kuzsujril,MH,-18.47261,81.90557,
Ewmuniw,MD,18.47667,121.77246,
Ohidamaw,VA,-72.80707,129.39231,
Avagoada,MN,18.5927,107.06961,
Voptechon,NJ,42.80013,3.19739,
Suranmap,AK,-27.22305,129.16388,
Guakivir,CO,-51.29319,78.48489,
Wubgukop,IA,27.42535,169.98742,
Nudmemo,FM,76.87993,74.01859,
Ufdebic,IL,89.71745,30.06775,
Domude,AS,58.85892,118.90689,
Zodwasuj,VA,-58.64436,96.02937,
Afipehbo,AE,-36.04266,28.06723,
Uvmudpog,WY,-80.10247,70.01227,
Folsekgan,AA,-35.55206,53.50961,
Redufmil,RI,79.44569,16.67559,
Ahuvkeh,IN,0.49686,17.97585,
Jupukib,MS,2.30067,104.25547,
Havfahin,NV,-21.50117,170.8604,
Nehfirom,AZ,-85.61592,92.68615,
Vohlegkuf,MA,56.90894,87.69728,
Sekone,IN,-32.90095,139.02289,
Kidpovip,NV,64.77455,144.69634,
Sonectul,NJ,-62.90777,89.98445,
Fauzmow,PR,53.02831,122.33813,
Duukja,MI,37.15983,152.4295,
Odwiji,WI,-7.01862,100.21485,
Vohisi,AE,40.90738,132.09324,
Wevdorme,AR,5.62296,137.73806,
Momira,MS,-85.00566,168.69269,
Tuceloj,OR,38.25971,78.70243,
Sapacmi,KS,86.63737,46.59947,
Dedenunaj,DC,55.56391,103.66845,
Toahub,VI,-10.48782,137.19019,
Idadawo,HI,-65.83542,149.10384,
Egupni,SD,78.97649,100.38213,
Lebvezle,AE,49.75111,174.00656,
Fodeib,PR,33.46844,60.40342,
Gusewi,FL,-3.5439,26.74428,
Tawelti,FM,-85.87314,153.72867,
Febalek,OR,-12.68145,23.5673,
Zadomave,AZ,10.60479,43.6747,
Buwusoki,FL,2.764,13.9535,
Hocsehsub,ND,-55.80201,173.17379,
Wedsuda,PR,-7.96531,78.871,
Movenacu,AE,-47.72397,73.16721,
Ezunawu,MT,36.43541,55.03314,
Leomelo,UT,-25.50882,170.57628,
Olaoworu,MO,5.04302,1.6486,
Vuwelej,OK,-67.34668,132.7717,
Lesamaw,FL,83.64191,111.1932,
Cedecci,AL,74.64394,107.09853,
Merodu,SD,-51.26184,65.44821,
Budirfa,WA,20.83532,6.32119,
Buwsewe,DE,75.17647,59.29067,
Hajuiva,WV,3.12656,167.98824,
Relkidus,FL,23.01812,71.59293,
Egenaak,SD,-28.99086,102.44505,
Wahruoco,DC,-75.11518,157.47834,
Nabhulci,FM,-17.45157,69.26112,
Tijzoza,FL,79.60472,173.48898,
Secenej,IN,58.34387,145.8048,
Nekpopug,GU,-49.51921,25.61721,
Lituliju,NM,-65.7627,152.81035,
Unuitjam,IN,-32.46109,148.80994,
Okizulgak,FM,27.99919,117.10829,
Ovkindig,NC,66.43006,152.40757,
Dubdokka,CT,28.15523,21.68755,
Cetekor,MI,88.36411,26.64769,
Upkuhces,MA,-23.19513,74.60718,
Mobbigvoj,UT,28.31277,54.23007,
Gajpane,MS,-11.60145,159.76105,
Nocahmar,IL,37.33863,79.38269,
Huhiam,MS,-83.28533,162.01949,
Zuakto,CT,-49.60817,15.77529,
Cacewlu,LA,-2.0438,140.55944,
Afopake,MT,-79.45151,165.67835,
Ojkuwe,VT,87.62135,60.49718,
Toptawefe,PR,78.80067,161.31796,
Momilaid,MD,24.37086,13.67222,
Ubatauju,VI,60.65306,53.10198,
Izioznup,PR,71.46755,2.98223,
Hutzernim,OK,-59.0724,134.10661,
Libazekas,AK,3.21673,64.01377,
Loghura,AL,23.24768,123.91872,
Kivefri,IN,18.88405,124.16752,
Lafelka,NY,56.87966,145.53867,
Gielosef,AL,-5.19332,152.16169,
Jubujme,CA,32.45242,79.73811,
Pumnurra,NH,-2.38329,127.11645,
Samadaf,WV,52.5359,138.89718,
Paowub,GA,25.04944,160.88801,
Fonolsi,NE,81.8931,94.16401,
Ugedazi,GU,85.52998,127.15722,
Hollajhep,GA,-26.66294,148.35954,
Sefriop,AE,-5.7726,179.09358,
Avujeuv,FM,-12.39325,71.58857,
Zuroves,TN,-64.45661,28.81768,
Ajukutnen,OR,-67.65292,13.07532,
Pasataz,VT,52.24372,22.48126,
Wibhekna,NH,54.62408,59.89082,
Pugewnaw,MH,-74.70333,153.50077,
Dasargaj,NC,63.75134,12.52315,
Ukobakgo,MP,23.26066,5.68424,
Diwinto,VA,38.13895,1.20736,
Movhude,OH,34.09073,96.56405,
Pafkufi,OR,18.22156,47.43232,
Kitfolik,AZ,-56.45098,53.46713,
Tojahini,ME,-70.67285,86.94395,
Dufkilri,VI,35.91125,2.76087,
Agdanaz,VI,72.29413,109.41949,
Dividcu,AS,-39.47383,93.97796,
Genaka,MO,-48.71852,151.06288,
Suneske,GA,46.46408,22.90664,
Lonusob,WI,-2.83351,169.07512,
Mosjiawo,VT,-58.3026,40.43542,
Petuponiv,VT,50.2757,86.54865,
Tizafnu,AA,-55.41636,167.19092,
Hiibige,AR,38.52374,178.22707,
Bavefis,SD,25.87796,26.68498,
Edruhot,OR,-4.17189,173.04771,
Bufnafe,MH,-25.63005,10.29954,
Jevolazi,ND,-45.19623,160.19446,
Pijera,NC,86.26693,72.71288,
Kiwogurob,MD,-11.9609,118.76109,
Gizlesuh,MA,7.83045,116.69712,
Kobejew,MT,-55.84169,31.82783,
Ojhago,MS,10.95971,60.35881,
Ladtuhe,AA,60.18819,169.06529,
Geljijal,MD,70.4513,120.02917,
Gesorde,NE,-9.77549,101.49707,
Liglehuz,RI,-6.69717,127.19707,
Gitaruli,MN,80.93553,5.11413,
Pudavru,VT,25.36164,122.89177,
Molobzid,MT,15.58007,144.89319,
Cojdejadi,IL,-45.74345,3.41701,
Zotuwgu,CT,77.86113,55.26884,
Hatufwa,OK,25.65673,85.50124,
Dovcaror,NJ,-1.16257,138.07191,
Ruvrieda,IN,16.89564,42.8515,
Lisamimi,NH,1.80487,33.6901,
Ozijawac,SC,4.51593,142.49463,
Tuluwje,TN,38.09006,154.25619,
Jubcocgep,AE,-56.34235,101.59862,
Buhirum,IN,87.94942,109.23528,
Fifoznor,NM,35.74232,47.35385,
Widibuz,GU,-53.43593,102.57006,
Bomemar,WI,18.47722,9.9063,
Duwomkav,CT,-87.31431,51.52159,
Wobwaube,UT,15.50622,42.65025,
Ezezatug,NV,-61.1599,114.46778,
Tiafavul,NH,9.22143,141.069,
Raksuvmi,MI,88.03848,88.69637,
Neereja,SC,42.79899,48.43852,
Riwetav,CA,20.11102,72.60747,
Jillawev,GA,-84.46558,122.2551,
Jobkadtul,MO,-88.03611,108.83605,
Tuudwe,AL,69.42726,177.44277,
Vobuihi,FL,-36.93998,15.65832,
Riafufaz,OR,70.74548,51.51034,
Picluig,AR,-59.73151,170.2292,
Tadejje,RI,-7.80344,159.94906,
Lugwugew,MS,36.05859,68.21184,
Zitsopu,PR,-19.81982,174.16137,
Horfadgor,ME,28.88312,109.80333,
Ommevew,FL,6.7021,175.36619,
Webisto,CT,-89.38141,92.68812,
Lamcaghi,ND,71.03502,177.76866,
Lehtepom,NM,83.73483,13.1945,
Nihitu,TN,-24.38819,45.65963,
Elutekij,OR,-12.76126,154.79348,
Sezhigvo,VI,70.5941,127.04251,
Oviciok,AS,-79.19596,61.34457,
Wifilcib,AZ,56.1147,86.2805,
Ahsafan,AK,87.94072,55.64984,
Giifaici,WA,16.16961,103.37037,
Rudevsa,WI,-9.6973,38.29503,
Vacteffi,UT,77.50081,71.27251,
Rekipupo,GU,-62.86478,140.86084,
Tuhpewebu,FL,60.94815,29.74909,
Dautnav,TN,78.0165,56.72111,
Julkakod,NJ,3.36525,148.83554,
Berwijkak,RI,11.75611,170.49328,
Uvijegic,FL,-87.49438,25.72511,
Kobofvus,CT,32.99607,143.43155,
Wobetoaco,WI,-29.5301,7.66228,
Hiisurih,NJ,34.55109,54.65785,
Azacese,NC,-70.75947,56.48551,
Vaswughi,FM,61.75057,72.31298,
Acevivom,ID,54.08493,136.34532,
Lucibapor,GU,-71.12623,63.86098,
Rasakuler,ME,78.55696,40.44835,
Derjipa,WA,-11.89475,120.39355,
Guvkowov,OH,20.15872,70.91748,
Lutavup,NJ,6.5613,11.98328,
Tedajti,NJ,-77.71814,162.7344,
Ravbokef,NV,11.17421,16.29045,
